Number,1
Sequence,4
Time,8/1/2016 11:17:13 AM
User,""
Computer,"Labe-PC12"
Job,""
Device,""
Comment,""
Sequence Comment,""
Version,"3.0.14.799"
Class,SpectrometerMeasurement
Mode,Scan
Group,""
DUT Type,""
DUT Manufacturer,""
DUT Model,""
DUT Serial Number,""
DUT Lot,""
Part Number,""
Description,""
Bin,""
Bin Set,""
DUT Comment,""
Photopic Power,123.353712571321
Luminous Flux,0
Luminous Efficacy,0
Illuminance,123.353712571321
Luminous Intensity,0
Luminance,0
Tristimulus X,278.731977490448
Tristimulus Y,123.353712571321
Tristimulus Z,4.89816053845532
Cx,0.684872328667025
Cy,0.303092401306335
u',0.52008732115655
v',0.517874126366776
u,0.52008732115655
v,0.345249417577851
CCT,0
Duv,0
Du'v',0
CRI Ra,-100
R1,-100
R2,-100
R3,-100
R4,-100
R5,-100
R6,-100
R7,-100
R8,-100
R9,-100
R10,-100
R11,-100
R12,-100
R13,-100
R14,-100
CQS Qa,0
Q1,0
Q2,0
Q3,0
Q4,0
Q5,0
Q6,0
Q7,0
Q8,0
Q9,0
Q10,0
Q11,0
Q12,0
Q13,0
Q14,0
Q15,0
Gamut Area,0.0138811615852558
Dom Wl,623.4
Comp Wl,492.8
Color Purity,96.4301007844772
Radiometric Power,0.669536136261406
Flux,0
Irradiance,0.669536136261406
Radiance,0
Radiant Intensity,0
Peak Wl,632
FWHM,17.0004900516159
Centroid Wavelength,629.292815076885
Photosynthetic Photon Flux Density,3.29567007831646
Photosynthetic Photon Flux,0
Photosynthetic Photon Flux Intensity,0
PPF Density,3.33090041064838
PPF,0
PPF Intensity,0
YPF Density,3.25794573237406
YPF,0
YPF,0
Photon Flux,0
Photon Radiance,0
Photon Irradiance,3.5220795441843
Mfgr.,"Orb Optronix"
Model,"SP-200"
Serial,"2015939"
Integration Time,0.22
Averages,5
Saturation,0.904416028321177
Optical Saturation,0.900817024510735
Calibration File,"SP-200 2015939 Diffuser 2015-12-18 Attachment 2.calx"
Calibration GUID,"4f22a5dc-17e0-b717-0050-8f403e25c18c"
Absorption File,""
Absorption GUID,""
Spectrum,Irradiance:350-1000
350,0.000830140724028526
351,0.000682580315388675
352,0.00109053091166407
353,0.00108750071193361
354,0.000591398391125383
355,0.000925447643072101
356,0.000581845951091936
357,0.00058921312040022
358,0.000588083966826062
359,0.000741181021813666
360,0.000407204548073001
361,0.000336434662911208
362,0.000574432084043036
363,0.000425850064656514
364,0.000379956479503388
365,0.000421012232749577
366,0.000295284001202658
367,0.000265898578239516
368,0.00025471834516531
369,0.00030515023207469
370,0.000422446612507485
371,0.000290511537849099
372,0.000288558567377119
373,2.35794542621544E-05
374,0.000268848163234979
375,0.000237477894518612
376,0.000239633135470346
377,0.000187598528729303
378,0.000179158343255525
379,9.21234498207913E-05
380,0.000217301186915527
381,0.000175948785072986
382,0.000126071609396487
383,0.000161749953218225
384,0.000138760468696618
385,0.000179563079248107
386,0.000138312111323922
387,0.000141111167673211
388,0.00010703435580705
389,0.000142835860247355
390,0.000130680099160961
391,0.000141923119772942
392,0.000144906588896432
393,0.000100229779820442
394,0.000146728201487682
395,0.000137197623247401
396,8.3694486667538E-05
397,0.000131250359088348
398,0.000100906362848987
399,0.000111165875237768
400,6.91995040563395E-05
401,0.000131800571975907
402,9.80112868136736E-05
403,0.000152919897352014
404,0.000122335832211848
405,6.80985327434161E-05
406,0.00010235338230036
407,0.000123818394030695
408,9.13582465155917E-05
409,9.03495414659593E-05
410,0.000115241380942527
411,9.94525945746252E-05
412,8.05251782674013E-05
413,9.35065804505191E-05
414,0.000100129172660575
415,6.09566337709978E-05
416,4.73699394708872E-05
417,0.000107108484063023
418,7.22462978329677E-05
419,7.28464439558533E-05
420,5.62574269541787E-05
421,8.66358037044389E-05
422,0.000101386303202885
423,7.9213053183456E-05
424,8.59059274745544E-05
425,4.83647778950784E-05
426,7.16404555396575E-05
427,0.000106018582752805
428,3.94299426760287E-05
429,6.70471373446454E-05
430,6.76519672306985E-05
431,7.19391362590776E-05
432,7.41004208903907E-05
433,7.38799863422801E-05
434,6.70114003650403E-05
435,7.04374307356523E-05
436,0.000119796202616965
437,7.26191801778686E-05
438,9.63858489784827E-05
439,8.79326376387155E-05
440,8.9610410069814E-05
441,6.85631139993631E-05
442,4.69839587368081E-05
443,5.54932268917451E-05
444,5.17644428313085E-05
445,6.7696242299681E-05
446,5.93910570520508E-05
447,6.38346381407927E-05
448,7.5378239952391E-05
449,6.01295095755283E-05
450,7.13842079073995E-05
451,5.3451385397495E-05
452,8.25223093168787E-05
453,5.81069557030359E-05
454,7.96234984439654E-05
455,9.00327729481782E-05
456,6.24293663056299E-05
457,7.65869249830323E-05
458,4.89143093435235E-05
459,4.40305300858679E-05
460,6.79582457336665E-05
461,5.59892987783779E-05
462,8.54831880214118E-05
463,6.88625190107183E-05
464,5.84323710078215E-05
465,4.70324334033648E-05
466,5.63915524204451E-05
467,5.84462316843692E-05
468,4.40841840405988E-05
469,6.28836153742582E-05
470,8.71470444401875E-05
471,7.56467890202711E-05
472,3.7017883709799E-05
473,9.71587148104164E-05
474,3.62285188965786E-05
475,6.0449030292641E-05
476,4.9629423951548E-05
477,6.26816820306067E-05
478,3.19479291036054E-05
479,4.31675248782911E-05
480,5.40078790331337E-05
481,6.88937604449441E-05
482,7.01802581562843E-05
483,3.97537158491167E-05
484,4.94275803783559E-05
485,4.73365765925483E-05
486,4.88011547070634E-05
487,2.87922072163636E-05
488,3.08762056116067E-05
489,6.52921632187834E-05
490,6.46538842880661E-05
491,4.90377808774501E-05
492,5.00000671875903E-05
493,5.8827362928485E-05
494,4.33276461908747E-05
495,5.01890765203862E-05
496,7.45658393439219E-05
497,5.32459491242563E-05
498,4.26663385053511E-05
499,5.25017285299067E-05
500,2.29992924475627E-05
501,5.80395315464901E-05
502,5.62474734893076E-05
503,4.91983712200378E-05
504,3.11028506531251E-05
505,5.16218462200202E-05
506,5.6752152613149E-05
507,4.4775329900079E-05
508,4.07919814213741E-05
509,5.56992964958916E-05
510,2.6763945304704E-05
511,7.19324314568914E-05
512,4.89099165728433E-05
513,5.17929690008732E-05
514,5.01129318491506E-05
515,5.01753486132749E-05
516,3.80969041781701E-05
517,3.32692455571656E-05
518,5.77110062654529E-05
519,6.11564826158564E-05
520,4.16548793592092E-05
521,4.0697180689242E-05
522,4.71806561617242E-05
523,5.98711112755054E-05
524,5.28564391699467E-05
525,4.43863214696712E-05
526,5.44754230674292E-05
527,6.36699905596243E-05
528,4.9987567120667E-05
529,6.53459586819143E-05
530,5.03246608025763E-05
531,3.39877562506883E-05
532,4.1867105229716E-05
533,4.27006989341259E-05
534,3.80595984264273E-05
535,5.20981094094664E-05
536,4.77652280411074E-05
537,5.18762020126703E-05
538,2.49278945566192E-05
539,4.02272096639648E-05
540,4.95897946630662E-05
541,4.85704685517956E-05
542,3.2202314444745E-05
543,3.81775816775102E-05
544,4.17861361679833E-05
545,4.17729176973658E-05
546,4.42830890037097E-05
547,4.48007194560435E-05
548,5.24831240957703E-05
549,4.3340523818512E-05
550,4.79712526733211E-05
551,5.02866837163445E-05
552,5.08592500931823E-05
553,3.40703009516455E-05
554,3.19818364864698E-05
555,6.09573047235181E-05
556,4.80917891034297E-05
557,4.42398718176655E-05
558,4.86632715326448E-05
559,5.01506869462875E-05
560,4.78327543112467E-05
561,5.27446611987793E-05
562,4.2708329090119E-05
563,4.24788765672909E-05
564,5.20909773233035E-05
565,5.45150021233626E-05
566,5.77933904880685E-05
567,5.37684544825311E-05
568,6.80332992467059E-05
569,7.62465064803812E-05
570,7.45848610791827E-05
571,7.2424660359211E-05
572,7.25046246040459E-05
573,7.97044111461062E-05
574,9.56731905860982E-05
575,0.000103706851629106
576,0.000118973544851811
577,0.000127083897768786
578,0.000137402084634559
579,0.000140807847992716
580,0.000167229063725988
581,0.000161523259349346
582,0.000196937280024772
583,0.000210663785165842
584,0.00020261220614241
585,0.000251428357761179
586,0.000270813220733019
587,0.000307021187938323
588,0.000326186596372205
589,0.00038551886239781
590,0.00043875391073639
591,0.00047385161958004
592,0.000523929826275078
593,0.00061255630286309
594,0.000647190803005402
595,0.000717886551798281
596,0.000786360754464868
597,0.000917670695411693
598,0.000990390593445545
599,0.00115848135882128
600,0.0012831198522695
601,0.00139748787289837
602,0.00155141225397846
603,0.00173383971150298
604,0.00191672637427469
605,0.00220344838089332
606,0.00248364073766168
607,0.00279325514763518
608,0.00304501291938906
609,0.00339260761242243
610,0.00380705327504632
611,0.00425060005643261
612,0.00478421224226968
613,0.0054097934783717
614,0.00604723421489746
615,0.00671875697934921
616,0.00753076805757023
617,0.00842721761737868
618,0.00934853189938484
619,0.0104719381020559
620,0.0117695538660317
621,0.0132891686937473
622,0.0146600141853004
623,0.0162584266767332
624,0.0178544195512324
625,0.0195915989798499
626,0.0212187227067635
627,0.0230964296557907
628,0.0251702352008328
629,0.0271980287772585
630,0.0287367968866798
631,0.0299409544624285
632,0.0300059858663067
633,0.0294271259586639
634,0.0277075423234653
635,0.0254474586198915
636,0.0230071260108319
637,0.0206008036909397
638,0.0181177352577559
639,0.0155513492001064
640,0.013001621850805
641,0.0107412463462026
642,0.008873309875473
643,0.0072271298601231
644,0.00591273496055254
645,0.00502607338380592
646,0.00431488215132594
647,0.00365040843471646
648,0.00307771736839887
649,0.00254864638937273
650,0.00212163724524376
651,0.00173621221049188
652,0.00145068967719636
653,0.00123615545141425
654,0.00105742451849157
655,0.000936978407486009
656,0.000814679568827715
657,0.000735530167202399
658,0.000606024495741209
659,0.000541323725624869
660,0.000472931941753193
661,0.000399534627956748
662,0.000341055093795728
663,0.000307554138222437
664,0.000295491168150965
665,0.000253310212976312
666,0.000204986137759603
667,0.00021891939905583
668,0.00019542911146294
669,0.000158834452638693
670,0.000142446971995759
671,0.000127245125708559
672,0.000130328334085247
673,0.000106409025432336
674,9.64507937826523E-05
675,9.90562432402102E-05
676,9.6216786867205E-05
677,8.00174903893601E-05
678,9.08326349602678E-05
679,8.88017768824314E-05
680,7.74535384677578E-05
681,5.46985549702505E-05
682,8.18080886367253E-05
683,6.12578352760398E-05
684,7.06735923646135E-05
685,7.4127541109496E-05
686,7.31895803984356E-05
687,5.9381935912753E-05
688,6.32274575791592E-05
689,6.79931425453842E-05
690,5.46786162725607E-05
691,6.40976150627573E-05
692,5.48173891084547E-05
693,6.35571972223997E-05
694,6.12398379713148E-05
695,6.31963193511948E-05
696,6.64679443912694E-05
697,5.7426852276032E-05
698,6.38225983923329E-05
699,5.4100905901106E-05
700,5.03663089664083E-05
701,7.04850591144487E-05
702,4.93866765639048E-05
703,5.58102398876162E-05
704,4.95303183003169E-05
705,4.46552546283473E-05
706,4.08119342390465E-05
707,6.02778578917944E-05
708,5.57475242663149E-05
709,4.76650237007389E-05
710,5.67807037703256E-05
711,3.95761998588041E-05
712,5.26928435618924E-05
713,4.7324505381073E-05
714,4.23232665774124E-05
715,5.89604330354605E-05
716,5.67347082652639E-05
717,3.8113268863545E-05
718,4.90158710234222E-05
719,6.80851882783541E-05
720,4.57735892362069E-05
721,3.62979742552688E-05
722,4.54942204142381E-05
723,4.57572064969193E-05
724,4.12474353177735E-05
725,4.87258364329734E-05
726,4.68568306636282E-05
727,5.27894350947206E-05
728,4.86073254909211E-05
729,3.43600879784214E-05
730,4.91609625491921E-05
731,4.28415504388972E-05
732,4.95523484184129E-05
733,5.82807598465556E-05
734,4.00223901536971E-05
735,6.17501963570407E-05
736,4.1870993236718E-05
737,5.648476510542E-05
738,4.89749587770776E-05
739,5.03296568776464E-05
740,6.44305984520162E-05
741,5.38935487873894E-05
742,4.81699769114083E-05
743,6.24892992493848E-05
744,4.73069926736607E-05
745,6.26911077993303E-05
746,5.94246330727484E-05
747,5.34856658378202E-05
748,6.29890376326476E-05
749,7.12805928869303E-05
750,6.38939651479168E-05
751,5.06502623466541E-05
752,5.19679761770788E-05
753,5.61254215558099E-05
754,6.32661053111672E-05
755,5.58838474218438E-05
756,5.50770191610156E-05
757,6.48852522573056E-05
758,5.71618816275991E-05
759,5.69981339279629E-05
760,6.82561569292407E-05
761,4.84377979655548E-05
762,5.4033854941714E-05
763,4.82974337067927E-05
764,4.89863246620503E-05
765,4.82333489699952E-05
766,5.12137170222244E-05
767,5.09602449433738E-05
768,4.81558651479818E-05
769,8.30813660127425E-05
770,4.95917664017351E-05
771,5.84636048674541E-05
772,6.07203187900438E-05
773,3.80802961123826E-05
774,3.84497077822214E-05
775,5.29777558844064E-05
776,5.54494721465191E-05
777,5.87657556100856E-05
778,5.09633603097709E-05
779,6.11336201525447E-05
780,7.28552559795223E-05
781,4.00668014393236E-05
782,5.67091576199168E-05
783,5.41458767311868E-05
784,4.99939089095958E-05
785,6.43819729523338E-05
786,5.96836339245309E-05
787,6.63367623952795E-05
788,7.19715906030158E-05
789,5.40111904535278E-05
790,7.55424078295316E-05
791,5.09342699778184E-05
792,5.6444657436945E-05
793,5.67421718498668E-05
794,5.26427887653096E-05
795,4.00879661750919E-05
796,5.97427432228224E-05
797,6.40982353921618E-05
798,7.31766424946093E-05
799,4.78721816313646E-05
800,6.09181453152474E-05
801,7.51903924447582E-05
802,6.22977036298364E-05
803,6.45874272318188E-05
804,6.00965536387457E-05
805,5.79592256182384E-05
806,6.58048791747213E-05
807,5.5808883405944E-05
808,6.66248036092159E-05
809,3.91027334550922E-05
810,7.60094214298625E-05
811,6.2511666162885E-05
812,5.68300431672106E-05
813,5.07320415459076E-05
814,5.38247682315597E-05
815,7.89358594262669E-05
816,6.36089418184247E-05
817,6.44938539989535E-05
818,4.72148626453581E-05
819,4.52156754170278E-05
820,9.15967486149948E-05
821,5.36278396014532E-05
822,6.29112625427664E-05
823,5.60939608090391E-05
824,5.79628052522024E-05
825,6.49767070281486E-05
826,7.28898101057195E-05
827,5.47783148308392E-05
828,6.31070480421815E-05
829,8.71011097401775E-05
830,4.49074085578132E-05
831,7.62204822262626E-05
832,5.63360685985703E-05
833,7.07838450083383E-05
834,5.27579489120361E-05
835,6.97596371334423E-05
836,6.67225787549368E-05
837,6.45370259802113E-05
838,5.81929270647711E-05
839,6.91695130969329E-05
840,4.33891940356012E-05
841,8.60588160372325E-05
842,8.59399767394972E-05
843,8.32877983077733E-05
844,6.19850199881643E-05
845,7.95297325044515E-05
846,7.13736679723396E-05
847,6.99633004336296E-05
848,7.37629675689342E-05
849,5.45030866098415E-05
850,7.9159641255814E-05
851,7.34053036011082E-05
852,4.84632598554391E-05
853,7.45696416947383E-05
854,4.95358348461215E-05
855,6.09700840976415E-05
856,7.39306321969936E-05
857,6.46801427199922E-05
858,6.70151291174092E-05
859,5.87839912015111E-05
860,6.59161451648747E-05
861,6.53038123165036E-05
862,7.7452297953651E-05
863,5.14434144855299E-05
864,7.27521075618659E-05
865,7.19075930572048E-05
866,7.65688086909652E-05
867,6.66343740183028E-05
868,8.63607432095393E-05
869,4.92945061691148E-05
870,7.89146148501512E-05
871,8.54214868695571E-05
872,7.60246700054168E-05
873,6.90991691882978E-05
874,6.45538072026855E-05
875,0.000106757217321677
876,5.90588812673145E-05
877,8.65238478795081E-05
878,5.76598587692513E-05
879,7.056542559491E-05
880,0.000103088038870267
881,7.25291426146949E-05
882,7.27348742093948E-05
883,7.31545576937157E-05
884,8.26638604194319E-05
885,7.05782202127336E-05
886,6.82899107772709E-05
887,9.01528193091139E-05
888,8.42272345320529E-05
889,7.10303720548295E-05
890,8.8102974660439E-05
891,4.37676828590989E-05
892,8.41960527262952E-05
893,8.35713700872371E-05
894,6.77488901894803E-05
895,7.16754794210863E-05
896,8.07989911516043E-05
897,5.13288203485498E-05
898,8.69358333885526E-05
899,7.95678391508217E-05
900,4.56926743873911E-05
901,8.3124005052393E-05
902,9.79235966092422E-05
903,0.000102279026449376
904,6.85743248560581E-05
905,7.32985352221921E-05
906,0.000107077145000228
907,9.6910209821681E-05
908,5.90597921163862E-05
909,8.67368665201196E-05
910,7.96174921504855E-05
911,0.00010069404493227
912,7.49555714389727E-05
913,0.000104531536498959
914,6.89626025056747E-05
915,9.85955352137524E-05
916,5.80770786270746E-05
917,0.000107477758053954
918,7.05480250331626E-05
919,8.07241967725318E-05
920,7.20588164847893E-05
921,8.49711303920279E-05
922,0.000112163729822049
923,6.99222184128078E-05
924,0.000108666644912835
925,7.81630751597686E-05
926,9.56791819359999E-05
927,6.45937693748967E-05
928,0.000111502117372903
929,8.35047983150093E-05
930,8.09427346341011E-05
931,0.000122602210309461
932,7.82691181788895E-05
933,0.000120724394657704
934,0.000116716785955747
935,0.000101931326842891
936,0.000118984072487616
937,0.000143816109961156
938,0.000145819344344163
939,0.000105727427868675
940,0.000101121448327494
941,8.1341174456167E-05
942,0.000148917213743204
943,0.000102350678874339
944,8.37516157858023E-05
945,0.000122053929016538
946,0.00014092590541849
947,0.000123669729105132
948,0.000138463356236882
949,0.000149860639038038
950,0.00012570845637401
951,0.000118293383166025
952,0.000133943193560535
953,0.000135958978738718
954,8.70455346162482E-05
955,0.000109874611883149
956,0.000150873336786529
957,0.000175681244707466
958,0.000117169097531701
959,0.000112397567352239
960,0.00010796505415429
961,0.000137939936189615
962,0.000141814790434635
963,0.000107893275324172
964,0.000105048803350286
965,0.000120356944998922
966,0.000127069718932939
967,0.000156377698708735
968,0.000115071064683234
969,0.000108130090796769
970,9.00372063455708E-05
971,0.000148449698872813
972,0.000105318771151073
973,0.000122260691661283
974,0.00013558077108537
975,0.000155267073270762
976,0.000126525865703637
977,0.000131319901583613
978,0.000136248219335156
979,0.000152859072659997
980,0.000103730162369878
981,0.000158552863187076
982,0.000130768400628129
983,0.000128149381805181
984,0.000153448878751808
985,0.000133708507305169
986,0.000166747199986784
987,6.42766871002293E-05
988,0.000123187851377375
989,0.000160279587239061
990,0.000135971246009527
991,0.000179669336553008
992,0.000130651163313855
993,0.000177152155758749
994,0.00015357847696245
995,9.27714893478748E-05
996,0.000208305659915062
997,0.000196421056363318
998,0.000236023290778334
999,0.000151430631269918
1000,0.000156113712187199
